,customer_id,suburb_state
12051,CUST00012051,EPPING_NSW
12052,CUST00012052,ADELAIDE_SA
12055,CUST00012055,DOREEN_VIC
12056,CUST00012056,HAWTHORN EAST_VIC
12058,CUST00012058,MELBOURNE_VIC
12059,CUST00012059,PAKENHAM_VIC
12060,CUST00012060,MOSMAN_NSW
12062,CUST00012062,MAROUBRA_NSW
12063,CUST00012063,FOOTSCRAY_VIC
12064,CUST00012064,RYDE_NSW
12065,CUST00012065,FRANKSTON_VIC
12066,CUST00012066,HOPPERS CROSSING_VIC
12067,CUST00012067,VICTORIA PARK_WA
12068,CUST00012068,GLEN IRIS_VIC
12069,CUST00012069,EAST PERTH_WA
12070,CUST00012070,VICTORIA PARK_WA
12071,CUST00012071,KEW_VIC
12072,CUST00012072,DECEPTION BAY_QLD
12073,CUST00012073,SOUTHBANK_VIC
12074,CUST00012074,GLEN IRIS_VIC
12075,CUST00012075,LANGWARRIN_VIC
12076,CUST00012076,CARRUM DOWNS_VIC
12077,CUST00012077,MELBOURNE_VIC
12078,CUST00012078,MARIBYRNONG_VIC
12079,CUST00012079,POINT COOK_VIC
12082,CUST00012082,EAST PERTH_WA
12083,CUST00012083,ELWOOD_VIC
12084,CUST00012084,NORTHCOTE_VIC
12085,CUST00012085,PRAHRAN_VIC
12086,CUST00012086,BRUNSWICK EAST_VIC
12087,CUST00012087,SOUTH YARRA_VIC
12088,CUST00012088,SOUTHPORT_QLD
12090,CUST00012090,PALM BEACH_QLD
12091,CUST00012091,SEAFORD_VIC
12092,CUST00012092,WOLLONGONG_NSW
12093,CUST00012093,FRANKSTON_VIC
12094,CUST00012094,RESERVOIR_VIC
12096,CUST00012096,FITZROY_VIC
12097,CUST00012097,CAMPBELLTOWN_NSW
12099,CUST00012099,EPPING_NSW
12100,CUST00012100,FITZROY NORTH_VIC
12101,CUST00012101,MILL PARK_VIC
12102,CUST00012102,REDBANK PLAINS_QLD
12105,CUST00012105,SURRY HILLS_NSW
12106,CUST00012106,CRAIGIEBURN_VIC
12107,CUST00012107,SHEPPARTON_VIC
12108,CUST00012108,PARRAMATTA_NSW
12109,CUST00012109,ABBOTSFORD_VIC
12110,CUST00012110,CHERMSIDE_QLD
12111,CUST00012111,MAYLANDS_WA
12113,CUST00012113,COOGEE_NSW
12114,CUST00012114,BUDERIM_QLD
12115,CUST00012115,FITZROY NORTH_VIC
12116,CUST00012116,DUBBO_NSW
12117,CUST00012117,LABRADOR_QLD
12118,CUST00012118,PARRAMATTA_NSW
12119,CUST00012119,ST KILDA EAST_VIC
12120,CUST00012120,MARIBYRNONG_VIC
12121,CUST00012121,MURRAY BRIDGE_SA
12122,CUST00012122,MASCOT_NSW
12123,CUST00012123,BUNDOORA_VIC
12124,CUST00012124,FRANKSTON_VIC
12125,CUST00012125,NOBLE PARK_VIC
12126,CUST00012126,KALLANGUR_QLD
12128,CUST00012128,COFFS HARBOUR_NSW
12129,CUST00012129,RICHMOND_VIC
12130,CUST00012130,SOUTHPORT_QLD
12131,CUST00012131,ST KILDA EAST_VIC
12132,CUST00012132,BORONIA_VIC
12133,CUST00012133,DARLINGHURST_NSW
12134,CUST00012134,WATERLOO_NSW
12135,CUST00012135,FOOTSCRAY_VIC
12136,CUST00012136,ST KILDA_VIC
12137,CUST00012137,RINGWOOD_VIC
12138,CUST00012138,RYDE_NSW
12140,CUST00012140,DECEPTION BAY_QLD
12141,CUST00012141,FOOTSCRAY_VIC
12142,CUST00012142,DOCKLANDS_VIC
12144,CUST00012144,LAVINGTON_NSW
12145,CUST00012145,WINDSOR_VIC
12148,CUST00012148,PERTH_WA
12149,CUST00012149,TRUGANINA_VIC
12150,CUST00012150,SOUTH MORANG_VIC
12151,CUST00012151,THORNBURY_VIC
12152,CUST00012152,DONCASTER_VIC
12153,CUST00012153,MAROUBRA_NSW
12154,CUST00012154,SOUTHPORT_QLD
12155,CUST00012155,COORPAROO_QLD
12156,CUST00012156,WARRNAMBOOL_VIC
12157,CUST00012157,BERWICK_VIC
12158,CUST00012158,REDBANK PLAINS_QLD
12159,CUST00012159,HAWTHORN_VIC
12160,CUST00012160,HORNSBY_NSW
12161,CUST00012161,SOUTH MELBOURNE_VIC
12162,CUST00012162,PAKENHAM_VIC
12163,CUST00012163,ELWOOD_VIC
12164,CUST00012164,ST KILDA EAST_VIC
12165,CUST00012165,MILL PARK_VIC
12166,CUST00012166,ST KILDA_VIC
12167,CUST00012167,PERTH_WA
12170,CUST00012170,CROYDON_VIC
12171,CUST00012171,FITZROY_VIC
12172,CUST00012172,EPPING_VIC
12173,CUST00012173,RICHMOND_VIC
12174,CUST00012174,SOUTH YARRA_VIC
12175,CUST00012175,PRESTON_VIC
12176,CUST00012176,PRESTON_VIC
12177,CUST00012177,LABRADOR_QLD
12178,CUST00012178,CHELTENHAM_VIC
12179,CUST00012179,CARLTON_VIC
12180,CUST00012180,ELWOOD_VIC
12181,CUST00012181,UPPER COOMERA_QLD
12182,CUST00012182,YARRAVILLE_VIC
12183,CUST00012183,CABOOLTURE_QLD
12184,CUST00012184,HAWTHORN EAST_VIC
12185,CUST00012185,NOBLE PARK_VIC
12186,CUST00012186,DOREEN_VIC
12187,CUST00012187,COLLINGWOOD_VIC
12189,CUST00012189,CARRUM DOWNS_VIC
12191,CUST00012191,CARLTON_VIC
12193,CUST00012193,WYNDHAM VALE_VIC
12194,CUST00012194,SYDNEY_NSW
12195,CUST00012195,PRAHRAN_VIC
12197,CUST00012197,NOBLE PARK_VIC
12198,CUST00012198,ORANGE_NSW
12199,CUST00012199,ELWOOD_VIC
12200,CUST00012200,MARRICKVILLE_NSW
12201,CUST00012201,BLACKTOWN_NSW
12202,CUST00012202,MORPHETT VALE_SA
12203,CUST00012203,SOUTH PERTH_WA
12204,CUST00012204,FITZROY_VIC
12206,CUST00012206,BORONIA_VIC
12207,CUST00012207,MOSMAN_NSW
12208,CUST00012208,CHERMSIDE_QLD
12209,CUST00012209,RANDWICK_NSW
12210,CUST00012210,MARIBYRNONG_VIC
12211,CUST00012211,YARRAVILLE_VIC
12214,CUST00012214,MELBOURNE_VIC
12215,CUST00012215,PARRAMATTA_NSW
12216,CUST00012216,ST KILDA_VIC
12217,CUST00012217,SOUTH YARRA_VIC
12218,CUST00012218,DEE WHY_NSW
12219,CUST00012219,PIMPAMA_QLD
12220,CUST00012220,CARLTON_VIC
12222,CUST00012222,RICHMOND_VIC
12223,CUST00012223,MAROUBRA_NSW
12225,CUST00012225,MARRICKVILLE_NSW
12226,CUST00012226,PORT MELBOURNE_VIC
12227,CUST00012227,LANGWARRIN_VIC
12228,CUST00012228,MORLEY_WA
12229,CUST00012229,SOUTH MELBOURNE_VIC
12230,CUST00012230,SUTHERLAND_NSW
12232,CUST00012232,BURPENGARY_QLD
12233,CUST00012233,WOLLONGONG_NSW
12234,CUST00012234,FOOTSCRAY_VIC
12235,CUST00012235,DONCASTER_VIC
12236,CUST00012236,RESERVOIR_VIC
12237,CUST00012237,PARRAMATTA_NSW
12238,CUST00012238,DEE WHY_NSW
12239,CUST00012239,COOMERA_QLD
12240,CUST00012240,BORONIA_VIC
12241,CUST00012241,MELBOURNE_VIC
12242,CUST00012242,NORTH MELBOURNE_VIC
12243,CUST00012243,BLACKTOWN_NSW
12245,CUST00012245,MORAYFIELD_QLD
12247,CUST00012247,RIVERVALE_WA
12248,CUST00012248,AUBURN_NSW
12249,CUST00012249,THORNBURY_VIC
12252,CUST00012252,GLEN WAVERLEY_VIC
12253,CUST00012253,ST KILDA_VIC
12254,CUST00012254,HAWTHORN_VIC
12255,CUST00012255,NOBLE PARK_VIC
12257,CUST00012257,COOGEE_NSW
12258,CUST00012258,BRUNSWICK EAST_VIC
12259,CUST00012259,MERNDA_VIC
12260,CUST00012260,GOSNELLS_WA
12261,CUST00012261,WOLLONGONG_NSW
12262,CUST00012262,PARRAMATTA_NSW
12263,CUST00012263,MOSMAN_NSW
12265,CUST00012265,DUBBO_NSW
12266,CUST00012266,BONDI_NSW
12267,CUST00012267,RANDWICK_NSW
12268,CUST00012268,COOGEE_NSW
12269,CUST00012269,PENRITH_NSW
12271,CUST00012271,WERRIBEE_VIC
12272,CUST00012272,ESSENDON_VIC
12273,CUST00012273,ARMIDALE_NSW
12274,CUST00012274,MACQUARIE PARK_NSW
12275,CUST00012275,EPPING_VIC
12277,CUST00012277,HAWTHORN EAST_VIC
12278,CUST00012278,RANDWICK_NSW
12279,CUST00012279,SOUTH MORANG_VIC
12280,CUST00012280,PORT MELBOURNE_VIC
12282,CUST00012282,COOMERA_QLD
12284,CUST00012284,SUNBURY_VIC
12285,CUST00012285,FITZROY_VIC
12286,CUST00012286,ABBOTSFORD_VIC
12287,CUST00012287,SUTHERLAND_NSW
12288,CUST00012288,BRUNSWICK EAST_VIC
12289,CUST00012289,FRANKSTON_VIC
12290,CUST00012290,ABBOTSFORD_VIC
12291,CUST00012291,NOBLE PARK_VIC
12293,CUST00012293,REDFERN_NSW
12294,CUST00012294,CRANBOURNE_VIC
12295,CUST00012295,WATERLOO_NSW
12296,CUST00012296,BONDI_NSW
12297,CUST00012297,COBURG_VIC
12298,CUST00012298,RYDE_NSW
12299,CUST00012299,MELBOURNE_VIC
12301,CUST00012301,ABBOTSFORD_VIC
12302,CUST00012302,CROYDON_VIC
12303,CUST00012303,MILDURA_VIC
12305,CUST00012305,COOGEE_NSW
12306,CUST00012306,NORTH MELBOURNE_VIC
12307,CUST00012307,ELWOOD_VIC
12308,CUST00012308,HOPPERS CROSSING_VIC
12309,CUST00012309,BONDI BEACH_NSW
12310,CUST00012310,RICHMOND_VIC
12311,CUST00012311,MILDURA_VIC
12312,CUST00012312,NORTHCOTE_VIC
12315,CUST00012315,CRANBOURNE WEST_VIC
12316,CUST00012316,MORAYFIELD_QLD
12317,CUST00012317,WESTMEAD_NSW
12318,CUST00012318,MOSMAN_NSW
12319,CUST00012319,POINT COOK_VIC
12320,CUST00012320,NOBLE PARK_VIC
12322,CUST00012322,BRUNSWICK_VIC
12323,CUST00012323,CRANBOURNE_VIC
12324,CUST00012324,ROCKINGHAM_WA
12325,CUST00012325,DIANELLA_WA
12329,CUST00012329,SOUTHPORT_QLD
12332,CUST00012332,FITZROY_VIC
12334,CUST00012334,DONCASTER_VIC
12335,CUST00012335,MAYLANDS_WA
12336,CUST00012336,BRUNSWICK_VIC
12337,CUST00012337,REDFERN_NSW
12339,CUST00012339,SOUTHBANK_VIC
12340,CUST00012340,LIVERPOOL_NSW
12341,CUST00012341,SYDNEY_NSW
12343,CUST00012343,CRANBOURNE_VIC
12344,CUST00012344,TARNEIT_VIC
12346,CUST00012346,CRAIGIEBURN_VIC
12347,CUST00012347,ST ALBANS_VIC
12349,CUST00012349,DANDENONG_VIC
12350,CUST00012350,PORT MACQUARIE_NSW
12351,CUST00012351,MELBOURNE_VIC
12353,CUST00012353,CHERMSIDE_QLD
12355,CUST00012355,BRUNSWICK_VIC
12356,CUST00012356,GOSNELLS_WA
12357,CUST00012357,WENTWORTH POINT_NSW
12358,CUST00012358,THORNBURY_VIC
12359,CUST00012359,ORANGE_NSW
12361,CUST00012361,COFFS HARBOUR_NSW
12362,CUST00012362,MAYLANDS_WA
12363,CUST00012363,NOBLE PARK_VIC
12365,CUST00012365,CARNEGIE_VIC
12366,CUST00012366,MARIBYRNONG_VIC
12367,CUST00012367,HORNSBY_NSW
12368,CUST00012368,PARRAMATTA_NSW
12370,CUST00012370,DARLINGHURST_NSW
12371,CUST00012371,EAST PERTH_WA
12372,CUST00012372,RANDWICK_NSW
12373,CUST00012373,PENRITH_NSW
12374,CUST00012374,CRAIGIEBURN_VIC
12375,CUST00012375,LANGWARRIN_VIC
12376,CUST00012376,WOLLONGONG_NSW
12377,CUST00012377,MAYLANDS_WA
12378,CUST00012378,WOLLONGONG_NSW
12380,CUST00012380,WINDSOR_VIC
12381,CUST00012381,ABBOTSFORD_VIC
12383,CUST00012383,PAKENHAM_VIC
12384,CUST00012384,MOSMAN_NSW
12385,CUST00012385,BERWICK_VIC
12386,CUST00012386,FITZROY NORTH_VIC
12387,CUST00012387,RESERVOIR_VIC
12388,CUST00012388,CRAIGIEBURN_VIC
12389,CUST00012389,PENRITH_NSW
12390,CUST00012390,WINDSOR_VIC
12391,CUST00012391,MORPHETT VALE_SA
12393,CUST00012393,ASHFIELD_NSW
12394,CUST00012394,PORT MACQUARIE_NSW
12395,CUST00012395,CLAYTON_VIC
12396,CUST00012396,SHEPPARTON_VIC
12397,CUST00012397,THORNBURY_VIC
12398,CUST00012398,MACQUARIE PARK_NSW
12399,CUST00012399,ST ALBANS_VIC
12400,CUST00012400,FORTITUDE VALLEY_QLD
12401,CUST00012401,HURSTVILLE_NSW
12402,CUST00012402,DANDENONG_VIC
12404,CUST00012404,CABOOLTURE_QLD
12405,CUST00012405,MELBOURNE_VIC
12406,CUST00012406,TARNEIT_VIC
12407,CUST00012407,WESTMEAD_NSW
12408,CUST00012408,PARRAMATTA_NSW
12409,CUST00012409,BUDERIM_QLD
12410,CUST00012410,CRAIGIEBURN_VIC
12411,CUST00012411,ROCKINGHAM_WA
12412,CUST00012412,ERSKINEVILLE_NSW
12413,CUST00012413,BAULKHAM HILLS_NSW
12414,CUST00012414,ADELAIDE_SA
12415,CUST00012415,DOCKLANDS_VIC
12416,CUST00012416,CRAIGIEBURN_VIC
12417,CUST00012417,RINGWOOD_VIC
12418,CUST00012418,TARNEIT_VIC
12419,CUST00012419,MELBOURNE_VIC
12420,CUST00012420,WERRIBEE_VIC
12421,CUST00012421,BERWICK_VIC
12422,CUST00012422,COORPAROO_QLD
12423,CUST00012423,THORNBURY_VIC
12424,CUST00012424,LABRADOR_QLD
12425,CUST00012425,FRANKSTON_VIC
12427,CUST00012427,SOUTH YARRA_VIC
12428,CUST00012428,SOUTHBANK_VIC
12429,CUST00012429,CABOOLTURE_QLD
12430,CUST00012430,SOUTHBANK_VIC
12431,CUST00012431,ARMIDALE_NSW
12433,CUST00012433,WEST MELBOURNE_VIC
12434,CUST00012434,EPPING_NSW
12435,CUST00012435,COOGEE_NSW
12436,CUST00012436,SOUTHBANK_VIC
12437,CUST00012437,SHEPPARTON_VIC
12438,CUST00012438,CRAIGIEBURN_VIC
12439,CUST00012439,TARNEIT_VIC
12440,CUST00012440,WERRIBEE_VIC
12441,CUST00012441,MORAYFIELD_QLD
12442,CUST00012442,CASTLE HILL_NSW
12443,CUST00012443,WATERLOO_NSW
12444,CUST00012444,MELBOURNE_VIC
12445,CUST00012445,CHATSWOOD_NSW
12447,CUST00012447,WEST MELBOURNE_VIC
12448,CUST00012448,SOUTHBANK_VIC
12449,CUST00012449,NORTH MELBOURNE_VIC
12450,CUST00012450,WINDSOR_VIC
12451,CUST00012451,PRESTON_VIC
12453,CUST00012453,NUNDAH_QLD
12454,CUST00012454,ADELAIDE_SA
12455,CUST00012455,ORANGE_NSW
12456,CUST00012456,RESERVOIR_VIC
12457,CUST00012457,GLENROY_VIC
12458,CUST00012458,EPPING_NSW
12459,CUST00012459,FORTITUDE VALLEY_QLD
12460,CUST00012460,ST KILDA_VIC
12461,CUST00012461,FRANKSTON_VIC
12462,CUST00012462,AUBURN_NSW
12463,CUST00012463,WERRIBEE_VIC
12464,CUST00012464,EPPING_VIC
12465,CUST00012465,HOPPERS CROSSING_VIC
12466,CUST00012466,AUBURN_NSW
12467,CUST00012467,WOLLI CREEK_NSW
12468,CUST00012468,PORT MACQUARIE_NSW
12470,CUST00012470,CAMPBELLTOWN_NSW
12471,CUST00012471,PARRAMATTA_NSW
12472,CUST00012472,ERSKINEVILLE_NSW
12473,CUST00012473,SOUTHPORT_QLD
12474,CUST00012474,BRUNSWICK_VIC
12475,CUST00012475,RICHMOND_VIC
12476,CUST00012476,MALVERN EAST_VIC
12477,CUST00012477,SOUTH PERTH_WA
12480,CUST00012480,PORT MELBOURNE_VIC
12481,CUST00012481,PERTH_WA
12483,CUST00012483,SOUTHPORT_QLD
12484,CUST00012484,MALVERN EAST_VIC
12487,CUST00012487,SOUTHPORT_QLD
12488,CUST00012488,ORANGE_NSW
12489,CUST00012489,HOPPERS CROSSING_VIC
12491,CUST00012491,NUNDAH_QLD
12492,CUST00012492,PAKENHAM_VIC
12493,CUST00012493,LAVINGTON_NSW
12494,CUST00012494,SOUTH YARRA_VIC
12495,CUST00012495,MAROOCHYDORE_QLD
12496,CUST00012496,BRUNSWICK WEST_VIC
12497,CUST00012497,BRUNSWICK_VIC
12500,CUST00012500,ERSKINEVILLE_NSW
12501,CUST00012501,TORQUAY_VIC
12502,CUST00012502,GOSNELLS_WA
12503,CUST00012503,ST KILDA EAST_VIC
12504,CUST00012504,CAMPSIE_NSW
12505,CUST00012505,RINGWOOD_VIC
12507,CUST00012507,TARNEIT_VIC
12509,CUST00012509,AUBURN_NSW
12510,CUST00012510,GLEN WAVERLEY_VIC
12514,CUST00012514,PIMPAMA_QLD
12515,CUST00012515,CASTLE HILL_NSW
12516,CUST00012516,RICHMOND_VIC
12519,CUST00012519,PORT MACQUARIE_NSW
12520,CUST00012520,LABRADOR_QLD
12521,CUST00012521,NERANG_QLD
12522,CUST00012522,PAKENHAM_VIC
12524,CUST00012524,LANGWARRIN_VIC
12525,CUST00012525,MAROOCHYDORE_QLD
12526,CUST00012526,MILDURA_VIC
12527,CUST00012527,DANDENONG_VIC
12528,CUST00012528,DECEPTION BAY_QLD
12530,CUST00012530,CARLTON_VIC
12531,CUST00012531,GLEN WAVERLEY_VIC
12532,CUST00012532,RESERVOIR_VIC
12533,CUST00012533,BURPENGARY_QLD
12534,CUST00012534,SOUTH YARRA_VIC
12535,CUST00012535,LANGWARRIN_VIC
12536,CUST00012536,ORANGE_NSW
12537,CUST00012537,NUNDAH_QLD
12538,CUST00012538,COLLINGWOOD_VIC
12539,CUST00012539,BRUNSWICK_VIC
12540,CUST00012540,AUBURN_NSW
12542,CUST00012542,MARIBYRNONG_VIC
12543,CUST00012543,GLEN WAVERLEY_VIC
12546,CUST00012546,WOLLONGONG_NSW
12548,CUST00012548,MAYLANDS_WA
12549,CUST00012549,EPPING_NSW
12550,CUST00012550,PASCOE VALE_VIC
12551,CUST00012551,HOMEBUSH_NSW
12553,CUST00012553,CANNING VALE_WA
12554,CUST00012554,SURFERS PARADISE_QLD
12556,CUST00012556,POTTS POINT_NSW
12557,CUST00012557,ST KILDA EAST_VIC
12559,CUST00012559,BLACKTOWN_NSW
12560,CUST00012560,ST ALBANS_VIC
12562,CUST00012562,LIVERPOOL_NSW
12563,CUST00012563,MORLEY_WA
12564,CUST00012564,REDBANK PLAINS_QLD
12565,CUST00012565,BUDERIM_QLD
12566,CUST00012566,PORT MACQUARIE_NSW
12569,CUST00012569,COOMERA_QLD
12570,CUST00012570,RESERVOIR_VIC
12571,CUST00012571,NORTH LAKES_QLD
12572,CUST00012572,HAWTHORN_VIC
12573,CUST00012573,MORLEY_WA
12574,CUST00012574,WOLLI CREEK_NSW
12576,CUST00012576,BUDERIM_QLD
12577,CUST00012577,TORQUAY_VIC
12578,CUST00012578,PRAHRAN_VIC
12579,CUST00012579,BRUNSWICK EAST_VIC
12581,CUST00012581,RANDWICK_NSW
12583,CUST00012583,ERSKINEVILLE_NSW
12585,CUST00012585,DANDENONG_VIC
12586,CUST00012586,WEST MELBOURNE_VIC
12588,CUST00012588,HORNSBY_NSW
12589,CUST00012589,COOGEE_NSW
12590,CUST00012590,ERSKINEVILLE_NSW
12591,CUST00012591,OCEAN GROVE_VIC
12592,CUST00012592,GRIFFIN_QLD
12593,CUST00012593,HOPPERS CROSSING_VIC
12594,CUST00012594,PARRAMATTA_NSW
12595,CUST00012595,MILDURA_VIC
12596,CUST00012596,FRANKSTON_VIC
12598,CUST00012598,SUTHERLAND_NSW
12599,CUST00012599,GLENORCHY_TAS
12601,CUST00012601,MARIBYRNONG_VIC
12602,CUST00012602,PORT MACQUARIE_NSW
12603,CUST00012603,DANDENONG_VIC
12604,CUST00012604,SHEPPARTON_VIC
12607,CUST00012607,REDBANK PLAINS_QLD
12609,CUST00012609,BONDI BEACH_NSW
12610,CUST00012610,SOUTH YARRA_VIC
12611,CUST00012611,PERTH_WA
12612,CUST00012612,CARLTON_VIC
12613,CUST00012613,EAST PERTH_WA
12614,CUST00012614,WOLLI CREEK_NSW
12615,CUST00012615,GLENROY_VIC
12616,CUST00012616,RINGWOOD_VIC
12617,CUST00012617,MERNDA_VIC
12618,CUST00012618,MORPHETT VALE_SA
12619,CUST00012619,TRUGANINA_VIC
12620,CUST00012620,POINT COOK_VIC
12621,CUST00012621,MARRICKVILLE_NSW
12623,CUST00012623,KALLANGUR_QLD
12624,CUST00012624,BANKSTOWN_NSW
12625,CUST00012625,MAROOCHYDORE_QLD
12626,CUST00012626,BERWICK_VIC
12627,CUST00012627,ST ALBANS_VIC
12628,CUST00012628,ERSKINEVILLE_NSW
12629,CUST00012629,BRUNSWICK_VIC
12630,CUST00012630,BERWICK_VIC
12631,CUST00012631,YARRAVILLE_VIC
12634,CUST00012634,PIMPAMA_QLD
12636,CUST00012636,PARRAMATTA_NSW
12637,CUST00012637,COFFS HARBOUR_NSW
12638,CUST00012638,HAWTHORN_VIC
12640,CUST00012640,CARNEGIE_VIC
12643,CUST00012643,MERNDA_VIC
12644,CUST00012644,MILL PARK_VIC
12645,CUST00012645,PASCOE VALE_VIC
12646,CUST00012646,LIVERPOOL_NSW
12648,CUST00012648,SURRY HILLS_NSW
12649,CUST00012649,BORONIA_VIC
12650,CUST00012650,HAWTHORN_VIC
12651,CUST00012651,DEE WHY_NSW
12652,CUST00012652,FERNTREE GULLY_VIC
12653,CUST00012653,ELWOOD_VIC
12655,CUST00012655,FITZROY NORTH_VIC
12656,CUST00012656,PRAHRAN_VIC
12657,CUST00012657,BONDI_NSW
12658,CUST00012658,SURRY HILLS_NSW
12659,CUST00012659,ADELAIDE_SA
12660,CUST00012660,HOPPERS CROSSING_VIC
12662,CUST00012662,ESSENDON_VIC
12663,CUST00012663,BAULKHAM HILLS_NSW
12664,CUST00012664,REDBANK PLAINS_QLD
12665,CUST00012665,PRESTON_VIC
12668,CUST00012668,MILDURA_VIC
12669,CUST00012669,CARLTON_VIC
12670,CUST00012670,BUDERIM_QLD
12671,CUST00012671,CRANBOURNE WEST_VIC
12672,CUST00012672,LABRADOR_QLD
12673,CUST00012673,PRESTON_VIC
12674,CUST00012674,BORONIA_VIC
12675,CUST00012675,DUBBO_NSW
12676,CUST00012676,LANGWARRIN_VIC
12678,CUST00012678,NORTH MELBOURNE_VIC
12679,CUST00012679,TRUGANINA_VIC
12680,CUST00012680,MELBOURNE_VIC
12682,CUST00012682,PASCOE VALE_VIC
12683,CUST00012683,MORLEY_WA
12684,CUST00012684,MELBOURNE_VIC
12685,CUST00012685,RINGWOOD_VIC
12687,CUST00012687,MELBOURNE_VIC
12688,CUST00012688,NOBLE PARK_VIC
12689,CUST00012689,RICHMOND_VIC
12690,CUST00012690,ADELAIDE_SA
12691,CUST00012691,FITZROY NORTH_VIC
12692,CUST00012692,ROBINA_QLD
12693,CUST00012693,DANDENONG_VIC
12694,CUST00012694,NOBLE PARK_VIC
12695,CUST00012695,HORNSBY_NSW
12696,CUST00012696,ST KILDA_VIC
12697,CUST00012697,NUNDAH_QLD
12698,CUST00012698,RANDWICK_NSW
12700,CUST00012700,BLACKTOWN_NSW
12702,CUST00012702,CRAIGIEBURN_VIC
12703,CUST00012703,HAWTHORN_VIC
12704,CUST00012704,HOPPERS CROSSING_VIC
12706,CUST00012706,DOCKLANDS_VIC
12707,CUST00012707,TARNEIT_VIC
12708,CUST00012708,KEW_VIC
12710,CUST00012710,HORNSBY_NSW
12711,CUST00012711,PRAHRAN_VIC
12712,CUST00012712,ORANGE_NSW
12713,CUST00012713,SOUTHPORT_QLD
12715,CUST00012715,PENRITH_NSW
12716,CUST00012716,AUBURN_NSW
12717,CUST00012717,CARNEGIE_VIC
12718,CUST00012718,NERANG_QLD
12720,CUST00012720,CASTLE HILL_NSW
12721,CUST00012721,EAST PERTH_WA
12725,CUST00012725,GLENROY_VIC
12726,CUST00012726,AUBURN_NSW
12727,CUST00012727,MILL PARK_VIC
12728,CUST00012728,RANDWICK_NSW
12729,CUST00012729,CABOOLTURE_QLD
12731,CUST00012731,MELBOURNE_VIC
12734,CUST00012734,ROCKINGHAM_WA
12735,CUST00012735,FRANKSTON_VIC
12736,CUST00012736,MARRICKVILLE_NSW
12737,CUST00012737,FRANKSTON_VIC
12738,CUST00012738,WINDSOR_VIC
12739,CUST00012739,DIANELLA_WA
12740,CUST00012740,DIANELLA_WA
12741,CUST00012741,WENTWORTH POINT_NSW
12742,CUST00012742,GOSNELLS_WA
12743,CUST00012743,CARLTON_VIC
12744,CUST00012744,BORONIA_VIC
12746,CUST00012746,DOREEN_VIC
12747,CUST00012747,CANNING VALE_WA
12748,CUST00012748,SURRY HILLS_NSW
12749,CUST00012749,PALM BEACH_QLD
12750,CUST00012750,NEWTOWN_NSW
12751,CUST00012751,COFFS HARBOUR_NSW
12753,CUST00012753,RESERVOIR_VIC
12754,CUST00012754,RICHMOND_VIC
12755,CUST00012755,DUBBO_NSW
12756,CUST00012756,COOGEE_NSW
12758,CUST00012758,FORTITUDE VALLEY_QLD
12759,CUST00012759,RESERVOIR_VIC
12760,CUST00012760,PORT MELBOURNE_VIC
12761,CUST00012761,BUNDOORA_VIC
12762,CUST00012762,BRUNSWICK EAST_VIC
12763,CUST00012763,HOMEBUSH_NSW
12764,CUST00012764,ROCKINGHAM_WA
12766,CUST00012766,MELBOURNE_VIC
12767,CUST00012767,RESERVOIR_VIC
12768,CUST00012768,WINDSOR_VIC
12770,CUST00012770,GLEN IRIS_VIC
12771,CUST00012771,GUILDFORD_NSW
12772,CUST00012772,COBURG_VIC
12775,CUST00012775,SOUTH MORANG_VIC
12776,CUST00012776,MILDURA_VIC
12778,CUST00012778,WEST MELBOURNE_VIC
12779,CUST00012779,BONDI BEACH_NSW
12780,CUST00012780,HOPPERS CROSSING_VIC
12781,CUST00012781,HOPPERS CROSSING_VIC
12782,CUST00012782,SOUTH PERTH_WA
12784,CUST00012784,MAROUBRA_NSW
12786,CUST00012786,CAMPSIE_NSW
12787,CUST00012787,CANNING VALE_WA
12788,CUST00012788,RESERVOIR_VIC
12789,CUST00012789,REDBANK PLAINS_QLD
12790,CUST00012790,PIMPAMA_QLD
12791,CUST00012791,HAWTHORN EAST_VIC
12792,CUST00012792,CARLTON_VIC
12793,CUST00012793,PENRITH_NSW
12794,CUST00012794,POINT COOK_VIC
12795,CUST00012795,RESERVOIR_VIC
12796,CUST00012796,RANDWICK_NSW
12798,CUST00012798,REDFERN_NSW
12799,CUST00012799,WERRIBEE_VIC
12800,CUST00012800,DOCKLANDS_VIC
12801,CUST00012801,PENRITH_NSW
12802,CUST00012802,ABBOTSFORD_VIC
12803,CUST00012803,WOLLONGONG_NSW
12805,CUST00012805,MAROOCHYDORE_QLD
12806,CUST00012806,COFFS HARBOUR_NSW
12807,CUST00012807,THORNBURY_VIC
12810,CUST00012810,CRAIGIEBURN_VIC
12812,CUST00012812,TARNEIT_VIC
12813,CUST00012813,MILDURA_VIC
12814,CUST00012814,SUNBURY_VIC
12815,CUST00012815,COOMERA_QLD
12816,CUST00012816,PIMPAMA_QLD
12817,CUST00012817,PORT MELBOURNE_VIC
12818,CUST00012818,SOUTHBANK_VIC
12819,CUST00012819,ASHFIELD_NSW
12820,CUST00012820,ORANGE_NSW
12822,CUST00012822,GLENORCHY_TAS
12823,CUST00012823,LANGWARRIN_VIC
12824,CUST00012824,MORAYFIELD_QLD
12825,CUST00012825,RICHMOND_VIC
12826,CUST00012826,ST KILDA EAST_VIC
12827,CUST00012827,BALDIVIS_WA
